Nr,Gebiet,Partei,Prozent,indikator,wert
70,Dessau – Wittenberg,SPD,14.2603521115184,HartzIV.je1000Einw,105.3
71,Anhalt,SPD,13.9302354347916,HartzIV.je1000Einw,116.2
72,Halle,SPD,14.1018902321373,HartzIV.je1000Einw,146.4
73,Burgenland – Saalekreis,SPD,13.2338485591994,HartzIV.je1000Einw,106.2
74,Mansfeld,SPD,14.3800706170655,HartzIV.je1000Einw,111.4
75,Berlin-Mitte,SPD,17.9353500200776,HartzIV.je1000Einw,159.3
76,Berlin-Pankow,SPD,15.6569693523381,HartzIV.je1000Einw,159.3
77,Berlin-Reinickendorf,SPD,20.0840541682418,HartzIV.je1000Einw,159.3
78,Berlin-Spandau – Charlottenburg Nord,SPD,22.7471720063065,HartzIV.je1000Einw,159.3
79,Berlin-Steglitz-Zehlendorf,SPD,19.1252091295176,HartzIV.je1000Einw,159.3
80,Berlin-Charlottenburg-Wilmersdorf,SPD,19.4425313743496,HartzIV.je1000Einw,159.3
81,Berlin-Tempelhof-Schöneberg,SPD,20.2007850494425,HartzIV.je1000Einw,159.3
82,Berlin-Neukölln,SPD,19.4829912648249,HartzIV.je1000Einw,159.3
83,Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost,SPD,15.9101489757914,HartzIV.je1000Einw,159.3
84,Berlin-Treptow-Köpenick,SPD,15.4914798148542,HartzIV.je1000Einw,159.3
85,Berlin-Marzahn-Hellersdorf,SPD,14.4678799918203,HartzIV.je1000Einw,159.3
86,Berlin-Lichtenberg,SPD,14.8311776718856,HartzIV.je1000Einw,159.3
87,Aachen I,SPD,24.794683225548,HartzIV.je1000Einw,100
88,Aachen II,SPD,35.2713562275278,HartzIV.je1000Einw,100
89,Heinsberg,SPD,25.8504801584203,HartzIV.je1000Einw,70.2
90,Düren,SPD,29.1662226248202,HartzIV.je1000Einw,87.4
91,Rhein-Erft-Kreis I,SPD,26.3430921797566,HartzIV.je1000Einw,82.6
92,Euskirchen – Rhein-Erft-Kreis II,SPD,23.3599535980322,HartzIV.je1000Einw,69
93,Köln I,SPD,24.3048091696662,HartzIV.je1000Einw,113.7
94,Köln II,SPD,19.5278011751692,HartzIV.je1000Einw,113.7
95,Köln III,SPD,24.644369093718,HartzIV.je1000Einw,113.7
96,Bonn,SPD,20.1549046633223,HartzIV.je1000Einw,99.7
97,Rhein-Sieg-Kreis I,SPD,22.3924617918566,HartzIV.je1000Einw,65
98,Rhein-Sieg-Kreis II,SPD,19.9721646329139,HartzIV.je1000Einw,65
99,Oberbergischer Kreis,SPD,22.6261505614934,HartzIV.je1000Einw,57.4
100,Rheinisch-Bergischer Kreis,SPD,20.990823778383,HartzIV.je1000Einw,62.4
101,Leverkusen – Köln IV,SPD,27.1118717746816,HartzIV.je1000Einw,112
102,Wuppertal I,SPD,26.046890461029,HartzIV.je1000Einw,141.8
103,Solingen – Remscheid – Wuppertal II,SPD,25.0769382278356,HartzIV.je1000Einw,110.1
104,Mettmann I,SPD,22.9937486256401,HartzIV.je1000Einw,80.3
105,Mettmann II,SPD,24.4955521805164,HartzIV.je1000Einw,80.3
106,Düsseldorf I,SPD,19.4828689430516,HartzIV.je1000Einw,104.9
107,Düsseldorf II,SPD,23.3033547065509,HartzIV.je1000Einw,104.9
108,Neuss I,SPD,23.5852443425519,HartzIV.je1000Einw,71.2
109,Mönchengladbach,SPD,23.3475496040845,HartzIV.je1000Einw,153.4
110,Krefeld I – Neuss II,SPD,22.0866654991925,HartzIV.je1000Einw,97.6
111,Viersen,SPD,22.3049018695935,HartzIV.je1000Einw,70.2
112,Kleve,SPD,23.4514145288185,HartzIV.je1000Einw,62.2
113,Wesel I,SPD,28.67846255382,HartzIV.je1000Einw,79
114,Krefeld II – Wesel II,SPD,27.7754282089237,HartzIV.je1000Einw,103.6
115,Duisburg I,SPD,31.7051353859272,HartzIV.je1000Einw,160.1
116,Duisburg II,SPD,34.1983354271357,HartzIV.je1000Einw,160.1
117,Oberhausen – Wesel III,SPD,33.0717759922608,HartzIV.je1000Einw,123.1
118,Mülheim – Essen I,SPD,29.4585627558944,HartzIV.je1000Einw,135.3
119,Essen II,SPD,31.7969143432679,HartzIV.je1000Einw,157.2
120,Essen III,SPD,24.7354158875132,HartzIV.je1000Einw,157.2
121,Recklinghausen I,SPD,31.5923960808567,HartzIV.je1000Einw,122.8
122,Recklinghausen II,SPD,31.6998172239544,HartzIV.je1000Einw,122.8
123,Gelsenkirchen,SPD,33.4761912828418,HartzIV.je1000Einw,201.6
124,Steinfurt I – Borken I,SPD,23.0924008595429,HartzIV.je1000Einw,52.2
125,Bottrop – Recklinghausen III,SPD,31.2320631377551,HartzIV.je1000Einw,115.1
126,Borken II,SPD,21.4564510069849,HartzIV.je1000Einw,48
127,Coesfeld – Steinfurt II,SPD,21.0407762504332,HartzIV.je1000Einw,42.2
128,Steinfurt III,SPD,27.6199409460522,HartzIV.je1000Einw,55.1
129,Münster,SPD,20.8886925237479,HartzIV.je1000Einw,73.7
130,Warendorf,SPD,24.0472680847914,HartzIV.je1000Einw,60
131,Gütersloh I,SPD,22.9136552953477,HartzIV.je1000Einw,52.1
132,Bielefeld – Gütersloh II,SPD,25.3966620260776,HartzIV.je1000Einw,114.9
133,Herford – Minden-Lübbecke II,SPD,28.6970682088954,HartzIV.je1000Einw,69.1
134,Minden-Lübbecke I,SPD,29.3763529946281,HartzIV.je1000Einw,71.1
135,Lippe I,SPD,27.8421164054353,HartzIV.je1000Einw,77.4
136,Höxter – Lippe II,SPD,24.6815347054433,HartzIV.je1000Einw,61.9
137,Paderborn – Gütersloh III,SPD,18.8577545630107,HartzIV.je1000Einw,68.2
138,Hagen – Ennepe-Ruhr-Kreis I,SPD,29.2690795443089,HartzIV.je1000Einw,122.9
139,Ennepe-Ruhr-Kreis II,SPD,29.8825719814695,HartzIV.je1000Einw,81.1
140,Bochum I,SPD,29.7064224896298,HartzIV.je1000Einw,124.2
141,Herne – Bochum II,SPD,34.2293651922439,HartzIV.je1000Einw,144.7
142,Dortmund I,SPD,29.9658540048928,HartzIV.je1000Einw,153.5
143,Dortmund II,SPD,32.6599539377598,HartzIV.je1000Einw,153.5
144,Unna I,SPD,33.5644232890541,HartzIV.je1000Einw,99.9
145,Hamm – Unna II,SPD,31.5050411601445,HartzIV.je1000Einw,114.1
146,Soest,SPD,24.9526219695394,HartzIV.je1000Einw,61.3
147,Hochsauerlandkreis,SPD,22.815317968249,HartzIV.je1000Einw,51.5
148,Siegen-Wittgenstein,SPD,26.4382097860391,HartzIV.je1000Einw,61.5
149,Olpe – Märkischer Kreis I,SPD,23.311829094178,HartzIV.je1000Einw,62.3
150,Märkischer Kreis II,SPD,25.7886232984529,HartzIV.je1000Einw,81.2
151,Nordsachsen,SPD,12.4592470572086,HartzIV.je1000Einw,90
152,Leipzig I,SPD,12.9282154848472,HartzIV.je1000Einw,123
153,Leipzig II,SPD,13.0847305492583,HartzIV.je1000Einw,123
154,Leipzig-Land,SPD,11.3801194539249,HartzIV.je1000Einw,74
155,Meißen,SPD,8.71063285603536,HartzIV.je1000Einw,71.5
156,Bautzen I,SPD,9.05164543892012,HartzIV.je1000Einw,71
157,Görlitz,SPD,9.26857194902188,HartzIV.je1000Einw,99.5
158,Sächsische Schweiz-Osterzgebirge,SPD,7.7974490027272,HartzIV.je1000Einw,67.9
159,Dresden I,SPD,10.6247376676166,HartzIV.je1000Einw,84.3
160,Dresden II – Bautzen II,SPD,9.70799844438683,HartzIV.je1000Einw,82.2
161,Mittelsachsen,SPD,9.73489962186087,HartzIV.je1000Einw,64.6
162,Chemnitz,SPD,11.9091357753893,HartzIV.je1000Einw,96.7
163,Chemnitzer Umland – Erzgebirgskreis II,SPD,10.5862883471364,HartzIV.je1000Einw,64.4
164,Erzgebirgskreis I,SPD,9.40522804064356,HartzIV.je1000Einw,59.1
165,Zwickau,SPD,10.8394874241518,HartzIV.je1000Einw,69.9
166,Vogtlandkreis,SPD,11.3881176729555,HartzIV.je1000Einw,68.9
167,Waldeck,SPD,30.8718823278619,HartzIV.je1000Einw,48.3
168,Kassel,SPD,28.2735270110947,HartzIV.je1000Einw,97.3
169,Werra-Meißner – Hersfeld-Rotenburg,SPD,32.6056934451371,HartzIV.je1000Einw,58.3
170,Schwalm-Eder,SPD,31.3483020397892,HartzIV.je1000Einw,48.7
171,Marburg,SPD,26.4234572110467,HartzIV.je1000Einw,53.6
172,Lahn-Dill,SPD,24.7331391734023,HartzIV.je1000Einw,69.2
173,Gießen,SPD,23.888236332321,HartzIV.je1000Einw,70.1
174,Fulda,SPD,18.1143066079962,HartzIV.je1000Einw,43
175,Main-Kinzig – Wetterau II – Schotten,SPD,23.5755980650189,HartzIV.je1000Einw,58
176,Hochtaunus,SPD,20.0174263012676,HartzIV.je1000Einw,49.6
177,Wetterau I,SPD,22.7022299956275,HartzIV.je1000Einw,54.1
178,Rheingau-Taunus – Limburg,SPD,20.7049253879187,HartzIV.je1000Einw,54.6
179,Wiesbaden,SPD,21.1609972074718,HartzIV.je1000Einw,117
180,Hanau,SPD,23.5414147521161,HartzIV.je1000Einw,60.4
181,Main-Taunus,SPD,18.1222460027697,HartzIV.je1000Einw,46.9
182,Frankfurt am Main I,SPD,20.7523296213186,HartzIV.je1000Einw,104.1
183,Frankfurt am Main II,SPD,19.6281657151222,HartzIV.je1000Einw,104.1
184,Groß-Gerau,SPD,25.3994511358439,HartzIV.je1000Einw,82.2
185,Offenbach,SPD,21.4014247363494,HartzIV.je1000Einw,95.9
186,Darmstadt,SPD,22.3978124409548,HartzIV.je1000Einw,72.1
187,Odenwald,SPD,23.333187001328,HartzIV.je1000Einw,60.2
188,Bergstraße,SPD,22.347481827622,HartzIV.je1000Einw,53.1
189,Eichsfeld – Nordhausen – Kyffhäuserkreis,SPD,13.8858070019047,HartzIV.je1000Einw,78.5
190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis,SPD,14.4231725509697,HartzIV.je1000Einw,70.7
191,Jena – Sömmerda – Weimarer Land I,SPD,12.485000260865,HartzIV.je1000Einw,69.4
192,Gotha – Ilm-Kreis,SPD,13.9776248320491,HartzIV.je1000Einw,72.5
193,Erfurt – Weimar – Weimarer Land II,SPD,14.164825971556,HartzIV.je1000Einw,101.4
194,Gera – Greiz – Altenburger Land,SPD,11.3794052547679,HartzIV.je1000Einw,94.3
195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis,SPD,12.0371679747343,HartzIV.je1000Einw,60.8
196,Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg,SPD,13.5780056783348,HartzIV.je1000Einw,48.3
197,Neuwied,SPD,25.3727342781519,HartzIV.je1000Einw,60.3
198,Ahrweiler,SPD,22.7438195055604,HartzIV.je1000Einw,52.1
199,Koblenz,SPD,23.8480972049565,HartzIV.je1000Einw,68.5
200,Mosel/Rhein-Hunsrück,SPD,23.0361323231341,HartzIV.je1000Einw,40.7
201,Kreuznach,SPD,27.4323796292276,HartzIV.je1000Einw,69.1
202,Bitburg,SPD,21.7952818872451,HartzIV.je1000Einw,36.3
203,Trier,SPD,24.6528912937597,HartzIV.je1000Einw,44.1
204,Montabaur,SPD,24.671270222986,HartzIV.je1000Einw,44
205,Mainz,SPD,22.0047889525535,HartzIV.je1000Einw,67.6
206,Worms,SPD,25.3317666986753,HartzIV.je1000Einw,63.6
207,Ludwigshafen/Frankenthal,SPD,24.9807208822626,HartzIV.je1000Einw,94.8
208,Neustadt – Speyer,SPD,21.7459634632482,HartzIV.je1000Einw,53.4
209,Kaiserslautern,SPD,28.2677977084622,HartzIV.je1000Einw,74.8
210,Pirmasens,SPD,24.726102747261,HartzIV.je1000Einw,63.2
211,Südpfalz,SPD,21.8848480936145,HartzIV.je1000Einw,49.8
212,Altötting,SPD,12.3208031197134,HartzIV.je1000Einw,35.9
213,Erding – Ebersberg,SPD,12.2663091606809,HartzIV.je1000Einw,18.8
214,Freising,SPD,12.4055938028594,HartzIV.je1000Einw,15.3
215,Fürstenfeldbruck,SPD,13.6587267306497,HartzIV.je1000Einw,26.8
216,Ingolstadt,SPD,13.3575803981623,HartzIV.je1000Einw,25.5
217,München-Nord,SPD,16.6425946895293,HartzIV.je1000Einw,53.1
218,München-Ost,SPD,15.9282331883879,HartzIV.je1000Einw,53.1
219,München-Süd,SPD,16.2030983094775,HartzIV.je1000Einw,53.1
220,München-West/Mitte,SPD,15.8991666450323,HartzIV.je1000Einw,53.1
221,München-Land,SPD,13.9991444373148,HartzIV.je1000Einw,23.3
222,Rosenheim,SPD,11.3056466223794,HartzIV.je1000Einw,26.7
223,Bad Tölz-Wolfratshausen – Miesbach,SPD,10.9659603844724,HartzIV.je1000Einw,21.1
224,Starnberg – Landsberg am Lech,SPD,12.6705586665078,HartzIV.je1000Einw,23.8
225,Traunstein,SPD,11.8714278552091,HartzIV.je1000Einw,25.9
226,Weilheim,SPD,11.5318957771788,HartzIV.je1000Einw,30.5
227,Deggendorf,SPD,14.2444528651425,HartzIV.je1000Einw,27.2
228,Landshut,SPD,13.0890899037007,HartzIV.je1000Einw,27.5
229,Passau,SPD,15.0952355423486,HartzIV.je1000Einw,37.3
230,Rottal-Inn,SPD,12.7761044176707,HartzIV.je1000Einw,25.9
231,Straubing,SPD,13.6583805876434,HartzIV.je1000Einw,34.6
232,Amberg,SPD,15.5044797060695,HartzIV.je1000Einw,28.8
233,Regensburg,SPD,14.4604705989487,HartzIV.je1000Einw,35.5
234,Schwandorf,SPD,16.1970957701417,HartzIV.je1000Einw,25.3
235,Weiden,SPD,19.0406605896133,HartzIV.je1000Einw,41.1
236,Bamberg,SPD,15.6005484080932,HartzIV.je1000Einw,33.4
237,Bayreuth,SPD,18.331989693492,HartzIV.je1000Einw,37.1
238,Coburg,SPD,22.5521570810041,HartzIV.je1000Einw,38.7
239,Hof,SPD,22.0810709828207,HartzIV.je1000Einw,57.6
240,Kulmbach,SPD,17.6803996684365,HartzIV.je1000Einw,29.6
241,Ansbach,SPD,17.0609637731061,HartzIV.je1000Einw,29.4
242,Erlangen,SPD,17.3569926036507,HartzIV.je1000Einw,32.3
243,Fürth,SPD,18.7936739585392,HartzIV.je1000Einw,46
244,Nürnberg-Nord,SPD,18.2073446016627,HartzIV.je1000Einw,93.6
245,Nürnberg-Süd,SPD,20.9706973690238,HartzIV.je1000Einw,86.8
246,Roth,SPD,18.443198135956,HartzIV.je1000Einw,24.5
247,Aschaffenburg,SPD,17.5703385456625,HartzIV.je1000Einw,45.9
248,Bad Kissingen,SPD,15.8366832839915,HartzIV.je1000Einw,28.9
249,Main-Spessart,SPD,18.5305112241038,HartzIV.je1000Einw,26.8
250,Schweinfurt,SPD,16.8858913127662,HartzIV.je1000Einw,41.7
251,Würzburg,SPD,17.6595089663665,HartzIV.je1000Einw,36.8
252,Augsburg-Stadt,SPD,15.8572114404467,HartzIV.je1000Einw,60.4
253,Augsburg-Land,SPD,12.7563966477623,HartzIV.je1000Einw,23.7
254,Donau-Ries,SPD,13.8183972865841,HartzIV.je1000Einw,20
255,Neu-Ulm,SPD,13.7296555692015,HartzIV.je1000Einw,25.5
256,Oberallgäu,SPD,12.3901426363486,HartzIV.je1000Einw,27.6
257,Ostallgäu,SPD,12.1172282142838,HartzIV.je1000Einw,25.5
258,Stuttgart I,SPD,14.5961218698038,HartzIV.je1000Einw,67.2
259,Stuttgart II,SPD,16.9981785592476,HartzIV.je1000Einw,67.2
260,Böblingen,SPD,15.5344388802233,HartzIV.je1000Einw,34.5
261,Esslingen,SPD,16.8023515404078,HartzIV.je1000Einw,40.1
262,Nürtingen,SPD,15.1198314616857,HartzIV.je1000Einw,39.9
263,Göppingen,SPD,17.5977283761715,HartzIV.je1000Einw,48.3
264,Waiblingen,SPD,15.911403568279,HartzIV.je1000Einw,45.5
265,Ludwigsburg,SPD,16.4071615369141,HartzIV.je1000Einw,38.1
266,Neckar-Zaber,SPD,16.4716100314841,HartzIV.je1000Einw,37.2
267,Heilbronn,SPD,17.7289641099508,HartzIV.je1000Einw,48.7
268,Schwäbisch Hall – Hohenlohe,SPD,16.1932974937891,HartzIV.je1000Einw,30.6
269,Backnang – Schwäbisch Gmünd,SPD,16.478448530716,HartzIV.je1000Einw,39.9
270,Aalen – Heidenheim,SPD,18.636228523869,HartzIV.je1000Einw,44.1
271,Karlsruhe-Stadt,SPD,16.851079718713,HartzIV.je1000Einw,60
272,Karlsruhe-Land,SPD,17.0964501004689,HartzIV.je1000Einw,33.3
273,Rastatt,SPD,16.9897252552582,HartzIV.je1000Einw,41
274,Heidelberg,SPD,18.4477484367268,HartzIV.je1000Einw,44.9
275,Mannheim,SPD,21.2365384211153,HartzIV.je1000Einw,97.4
276,Odenwald – Tauber,SPD,16.8564764846725,HartzIV.je1000Einw,33.7
277,Rhein-Neckar,SPD,18.4194190828441,HartzIV.je1000Einw,45.8
278,Bruchsal – Schwetzingen,SPD,17.394265655494,HartzIV.je1000Einw,38.6
279,Pforzheim,SPD,16.3194277180982,HartzIV.je1000Einw,55
280,Calw,SPD,14.3997361477573,HartzIV.je1000Einw,33.5
281,Freiburg,SPD,17.5180204770552,HartzIV.je1000Einw,62.8
282,Lörrach – Müllheim,SPD,17.7823565236694,HartzIV.je1000Einw,36.9
283,Emmendingen – Lahr,SPD,17.8631723773304,HartzIV.je1000Einw,38.4
284,Offenburg,SPD,16.5352946919647,HartzIV.je1000Einw,43.2
285,Rottweil – Tuttlingen,SPD,14.6333173384517,HartzIV.je1000Einw,31.8
286,Schwarzwald-Baar,SPD,15.6272731681296,HartzIV.je1000Einw,38.7
287,Konstanz,SPD,15.5687823117572,HartzIV.je1000Einw,43.2
288,Waldshut,SPD,16.3711443964241,HartzIV.je1000Einw,32.4
289,Reutlingen,SPD,14.9436776748299,HartzIV.je1000Einw,44.6
290,Tübingen,SPD,15.6975386188742,HartzIV.je1000Einw,35.7
291,Ulm,SPD,15.859123531352,HartzIV.je1000Einw,34.8
292,Biberach,SPD,12.7095615327929,HartzIV.je1000Einw,26.6
293,Bodensee,SPD,14.2120440802154,HartzIV.je1000Einw,29.4
294,Ravensburg,SPD,13.3971060538039,HartzIV.je1000Einw,32.3
295,Zollernalb – Sigmaringen,SPD,14.1193383965264,HartzIV.je1000Einw,32.8
296,Saarbrücken,SPD,26.3506405099325,HartzIV.je1000Einw,137.1
297,Saarlouis,SPD,26.9575980703313,HartzIV.je1000Einw,65.2
298,St. Wendel,SPD,27.6649124071804,HartzIV.je1000Einw,78
299,Homburg,SPD,27.6791873079576,HartzIV.je1000Einw,87.8
